% Model,Trumpet_3.mph
% Version,COMSOL 6.1.0.357
% Date,"Jan 15 2024, 11:44"
% Table,Probe Table 1 - 
% freq (Hz),"Total acoustic pressure (Pa), input pressure","Total acoustic velocity, z-component (m^3/s), input velocity","10*log10(abs(acpr.p_t/acpr.v_tz)), impedance"
1242.7450980392155,15.185182840565941-1.8031106200998868i,1.8838991642287635E-8+1.581321402214694E-7i,35.436050640541914
1247.908496732026,15.182474714488272-1.8142593042566053i,1.9076249250006947E-8+1.5910789567750408E-7i,35.40863278419398
1253.0718954248364,15.179748912246371-1.8254088827716637i,1.9315054219090665E-8+1.6008373027036468E-7i,35.38137063395263
1258.2352941176468,15.177004994926609-1.8365600990924038i,1.955544486095668E-8+1.610597087644274E-7i,35.354260319010194
1263.3986928104573,15.174242479275161-1.8477136082542507i,1.979746334638564E-8+1.6203588821644752E-7i,35.327298221196706
1268.5620915032678,15.1714608779204-1.8588699717485977i,2.004115219980176E-8+1.6301231753039452E-7i,35.30048100040323
1273.7254901960782,15.168659738144326-1.8700296675337502i,2.028655092098214E-8+1.6398903833292654E-7i,35.27380558540767
1278.8888888888887,15.165838674367423-1.8811931128860613i,2.0533693155500984E-8+1.649660869666341E-7i,35.247269134033694
1284.0522875816991,15.162997391054578-1.8923606969207267i,2.0782604700610753E-8+1.6594349732598608E-7i,35.22086896892487
1289.2156862745096,15.16013569396732-1.903532819353853i,2.1033302527157573E-8+1.669213042360568E-7i,35.19460249611758
1294.37908496732,15.157253488365674-1.9147099320326055i,2.128579493907478E-8+1.6789954707197891E-7i,35.168467113619435
1299.5424836601305,15.154350763239046-1.9258925793761998i,2.154008295040411E-8+1.688782732822731E-7i,35.142460117929446
1304.705882352941,15.15142756149132-1.9370814330475326i,2.1796162886030348E-8+1.6985754140852078E-7i,35.11657861822622
1309.8692810457514,15.148483937671383-1.94827731546625i,2.205403006723335E-8+1.708374231320184E-7i,35.09081946990482
1315.032679738562,15.145519907419398-1.9594812067823504i,2.2313683217969346E-8+1.7181800387773902E-7i,35.06517924006454
1320.1960784313724,15.14253539563141-1.970694231650173i,2.257512898163897E-8+1.7279938165850606E-7i,35.03965421493889
1325.3594771241828,15.139530192357423-1.9819176254854944i,2.2838385762410732E-8+1.737816641310234E-7i,35.014240453179205
1330.5228758169933,15.136503925336005-1.9931526845364058i,2.310348611555074E-8+1.747649642427739E-7i,34.98893387917865
1335.6862745098038,15.133456055375209-2.00440070820775i,2.337047714611579E-8+1.757493952048596E-7i,34.96373040121098
1340.8496732026142,15.130385896050825-2.0156629442997804i,2.3639418788534303E-8+1.7673506572116454E-7i,34.938626032798695
1346.0130718954247,15.127292654032775-2.0269405471457578i,2.3910380289238626E-8+1.7772207634230125E-7i,34.91361699536099
1351.1764705882351,15.124175482539416-2.0382345554454706i,2.418343554651565E-8+1.787105175376604E-7i,34.88869978539651
1356.3398692810456,15.121033538944356-2.049545892386146i,2.4458658090000488E-8+1.7970046970979154E-7i,34.8638711977641
1361.503267973856,15.117866038309831-2.06087538685934i,2.4736116416586597E-8+1.8069200504728422E-7i,34.839128304756066
1366.6666666666665,15.114672296571001-2.0722238122278056i,2.5015870229536623E-8+1.8168519090656176E-7i,34.81446839625634
1371.830065359477,15.111451759080719-2.083591938168975i,2.5297967954412696E-8+1.8268009433179166E-7i,34.789888888836735
1376.9934640522874,15.108204011575296-2.0949805908475416i,2.558244578764095E-8+1.8367678730048246E-7i,34.76538721242119
1382.156862745098,15.1049287713235-2.1063907163678155i,2.5869328472511788E-8+1.8467535225261438E-7i,34.74096068373737
1387.3202614379084,15.101625856979357-2.1178234414017147i,2.6158631930998014E-8+1.8567588737268408E-7i,34.716606377685636
1392.4836601307188,15.098295137265943-2.129280123497428i,2.645036773988438E-8+1.8667851097046798E-7i,34.6923210108367
1397.6470588235293,15.094936461703423-2.1407623824783903i,2.674454917050528E-8+1.876833642130365E-7i,34.668100854383745
1402.8104575163397,15.091549580869334-2.152272105034635i,2.704119813885537E-8+1.886906115186769E-7i,34.643941694261116
1407.9738562091502,15.088134067969673-2.1638114178778407i,2.73403520392445E-8+1.8970043821201432E-7i,34.61983885160826
1413.1372549019607,15.08468925584958-2.1753826308181994i,2.7642069230160966E-8+1.9071304555810021E-7i,34.59578726652011
1418.3006535947711,15.081214202370933-2.1869881581648185i,2.794643204623182E-8+1.9172864390967912E-7i,34.57178163428166
1423.4640522875816,15.077707691936576-2.1986304326352233i,2.8253546659305522E-8+1.927474452039717E-7i,34.547816570463155
1428.627450980392,15.074168273303707-2.2103118281867435i,2.8563539777377394E-8+1.9376965623992056E-7i,34.523886774099324
1433.7908496732025,15.070594326374305-2.2220346059627323i,2.887655281966604E-8+1.947954739717834E-7i,34.49998715954582
1438.954248366013,15.066984145759191-2.233800892238379i,2.9192734632140265E-8+1.9582508359324587E-7i,34.476112935748354
1444.1176470588234,15.063336027669347-2.2456126909131977i,2.951223391552657E-8+1.9685865963258198E-7i,34.45225962323792
1449.2810457516339,15.059648348332086-2.2574719280853537i,2.983519239439604E-8+1.978963698431737E-7i,34.42842300929669
1454.4444444444443,15.055919625000042-2.269380523372152i,3.016173950533304E-8+1.9893838142423845E-7i,34.40459904823188
1459.6078431372548,15.052148553091317-2.2813404815711285i,3.049198916697662E-8+1.9998486901230615E-7i,34.38078371651767
1464.7712418300653,15.048334014376977-2.2933539977588175i,3.082603907455555E-8+2.010360238419933E-7i,34.35697283362373
1469.9346405228757,15.044475051906286-2.3054235676234103i,3.116397289389228E-8+2.0209206336029833E-7i,34.333161861510725
1475.0980392156862,15.040570808694593-2.317552092567449i,3.150586561341568E-8+2.031532403824507E-7i,34.30934569979139
1480.2614379084966,15.036620430607913-2.3297429661457i,3.185179201537234E-8+2.0421985061831348E-7i,34.28551849981577
1485.424836601307,15.032622939834447-2.342000127000137i,3.22018377081088E-8+2.0529223727629134E-7i,34.26167352563153
1490.5882352941176,15.028577093127627-2.3543280652905674i,3.2556111482139415E-8+2.0637079161302959E-7i,34.23780308977822
1495.751633986928,15.02448124597563-2.3667317764933613i,3.291475714573388E-8+2.0745594889634413E-7i,34.21389858296994
1500.9150326797385,15.02033324681177-2.3792166672297177i,3.327796273854071E-8+2.08548180189045E-7i,34.189950599522554
1506.078431372549,15.016130381800835-2.3917884298037486i,3.3645965334772866E-8+2.096479814098464E-7i,34.16594913836937
1511.2418300653594,15.01186938089858-2.4044529107713144i,3.401905050554956E-8+2.1075586187850418E-7i,34.141883840822366
1516.4052287581699,15.007546482816135-2.4172160010495425i,3.43975466487982E-8+2.11872334742758E-7i,34.117744217268864
1521.5686274509803,15.00315754483181-2.4300835701800767i,3.478181541387101E-8+2.1299791125744707E-7i,34.0935198187909
1526.7320261437908,14.998698176569802-2.44306145815313i,3.51722400416119E-8+2.141331000819709E-7i,34.069200322938634
1531.8954248366013,14.99416387584925-2.456155528380292i,3.5569213528856076E-8+2.1527841190807423E-7i,34.044775519505414
1537.0588235294117,14.989550147617438-2.4693717783296165i,3.597312827179343E-8+2.1643436911165705E-7i,34.020235195669564
1542.222222222222,14.984852590941262-2.482716500614929i,3.638436849742302E-8+2.176015198001287E-7i,33.99556892782278
1547.3856209150324,14.980066941655698-2.496196485878684i,3.680330656335725E-8+2.1878045549869262E-7i,33.970765790690216
1552.5490196078429,14.975189059103133-2.509819257079928i,3.723030413328214E-8+2.1997183156966145E-7i,33.94581399690608
1557.7124183006533,14.970214845809389-2.5235933210664334i,3.7665719199286895E-8+2.2117638913308278E-7i,33.920700485622596
1562.8758169934638,14.965140091660842-2.537528417106393i,3.81099196845987E-8+2.2239497671591724E-7i,33.895410489042945
1568.0392156862742,14.959960241638356-2.5516357355777024i,3.8563303707091874E-8+2.23628569294372E-7i,33.86992711859859
1573.2026143790847,14.954670099223343-2.5659280769739974i,3.902632544500238E-8+2.2487828212882265E-7i,33.84423102251945
1578.3660130718952,14.949263493716481-2.5804199263020853i,3.9499524141527774E-8+2.2614537722105194E-7i,33.81830016556451
1583.5294117647056,14.943732953385076-2.5951274327828124i,3.998355259400103E-8+2.274312615181246E-7i,33.7921097643809
1588.692810457516,14.938069430937201-2.6100683073820394i,4.047920107584484E-8+2.287374779584907E-7i,33.76563237890025
1593.8562091503265,14.932262119243774-2.625261674325444i,4.098741338900625E-8+2.3006569251415518E-7i,33.73883812020806
1599.019607843137,14.926298374874692-2.6407279290730914i,4.150929352005978E-8+2.3141768180483122E-7i,33.7116949019497
1604.1830065359475,14.920163741685018-2.6564886586237457i,4.2046103581204615E-8+2.3279532615256176E-7i,33.68416864725404
1609.346405228758,14.913842044996183-2.67256667092127i,4.259925560746403E-8+2.342006121515917E-7i,33.65622336920597
1614.5098039215684,14.907315514681255-2.6889861643119843i,4.3170300846482864E-8+2.3563564744755415E-7i,33.62782106361594
1619.6732026143789,14.900564893039803-2.705773052838972i,4.376092038746892E-8+2.3710268909826224E-7i,33.59892137677775
1624.8366013071893,14.89356948624565-2.7229554539115046i,4.437292072256357E-8+2.3860418608278114E-7i,33.569481027923814
1629.9999999999998,14.886307120523172-2.7405643417119334i,4.500823762700704E-8+2.401428362485509E-7i,33.53945297328924
1635.1633986928102,14.878753961927604-2.758634369157503i,4.566895194306006E-8+2.4172165793862966E-7i,33.508785299355004
1640.3267973856207,14.870884151635122-2.7772048579108075i,4.6357321460076635E-8+2.433440762505742E-7i,33.47741983500461
1645.4901960784312,14.862669201179035-2.7963209458212557i,4.70758337333635E-8+2.450140229972239E-7i,33.44529048373804
1650.6535947712416,14.854077090992849-2.8160348644140956i,4.782728477662606E-8+2.467360479767636E-7i,33.41232130072953
1655.816993464052,14.845071027269267-2.8364073016742255i,4.861488754623334E-8+2.4851543764743474E-7i,33.378424369614955
1660.9803921568625,14.835607838084067-2.8575087983435017i,4.944241187394781E-8+2.503583366916215E-7i,33.343497556090895
1666.143790849673,14.825636022870025-2.8794211416931943i,5.0314354617840863E-8+2.5227186932869783E-7i,33.307422209746804
1671.3071895424835,14.815093493924703-2.90223876610278i,5.123613666093097E-8+2.542642611923473E-7i,33.27006083661765
1676.470588235294,14.803905045695362-2.926070240365493i,5.2214323649751656E-8+2.5634496874161213E-7i,33.231254671869806
1681.6339869281044,14.791979543772165-2.9510400022475807i,5.325687119083761E-8+2.585248301957057E-7i,33.19082096157997
1686.7973856209148,14.779206740592922-2.9772905721933345i,5.4373402632263147E-8+2.6081625819660837E-7i,33.148549642569535
1691.9607843137253,14.765453509803336-3.0049855299846593i,5.557553759161136E-8+2.632334989178875E-7i,33.10419901000612
1697.1241830065358,14.750559158539915-3.0343135760204887i,5.687730096007543E-8+2.657929856266802E-7i,33.057489883809055
1702.2875816993462,14.734329326537782-3.0654940438057654i,5.8295655224103346E-8+2.6851381860691133E-7i,33.008097700811504
1707.4509803921567,14.716527790722559-3.098784310018558i,5.985121553651249E-8+2.7141841028896045E-7i,32.95564182740403
1712.6143790849671,14.696865215602177-3.13448968855686i,6.156923124496966E-8+2.7453334661038245E-7i,32.89967115912004
1717.7777777777776,14.674983447001967-3.1729766137517137i,6.348095620140784E-8+2.7789053466092365E-7i,32.839644701714924
1722.941176470588,14.65043322677592-3.2146902286480254i,6.562559295767603E-8+2.8152873368143993E-7i,32.774905259747406
1728.1045751633985,14.622642035706805-3.260177911031161i,6.805309801384829E-8+2.854956027047204E-7i,32.70464351524024
1733.267973856209,14.590866862391733-3.3101208147196375i,7.082830177512489E-8+2.898504454381345E-7i,32.62784852072128
1738.4313725490194,14.554123528637616-3.365376210117558i,7.403707302110667E-8+2.946678942695437E-7i,32.543238689294654
1743.59477124183,14.511078789020074-3.4270342995527807i,7.779572959896973E-8+3.0004285247815185E-7i,32.44916422808494
1748.7581699346404,14.459881805818657-3.496494171529714i,8.226573537998314E-8+3.06097098996067E-7i,32.34346666806689
1753.9215686274508,14.397893780478306-3.5755640930339463i,8.767727688730559E-8+3.129880050142206E-7i,32.223271890553946
1759.0849673202613,14.321240082151652-3.666589305889458i,9.436831488605879E-8+3.2091963124917764E-7i,32.08467640839709
1764.2483660130717,14.224039832840786-3.7725987492150583i,1.0285175283659926E-7+3.301554444420517E-7i,31.922255874238022
1769.4117647058822,14.097022233438437-3.8974171281491725i,1.139360578951042E-7+3.4102795522070076E-7i,31.728265997064742
1774.5751633986927,13.924920881555485-4.04553083173252i,1.2895237716112215E-7+3.5392678424773324E-7i,31.491289908151707
1779.7385620915031,13.681325246979972-4.220941146387435i,1.502032095502298E-7+3.69198213772344E-7i,31.19385087089031
1784.9019607843136,13.318121506082932-4.422201597005831i,1.8188234502697826E-7+3.867116103345203E-7i,30.808044330696703
1790.065359477124,12.744192671414353-4.622929954057733i,2.3192966313716484E-7+4.0415870545640496E-7i,30.287556011539152
1795.2287581699345,11.794019482765018-4.6960904393656175i,3.147609333271234E-7+4.1045055102898733E-7i,29.55616860222933
1800.392156862745,10.302425615579974-4.1545584420983195i,4.4472798774537887E-7+3.631104489777401E-7i,28.533883489178336
1805.5555555555554,9.037063442020026-1.9444062546995728i,5.548174004381807E-7+1.7034349764426169E-7i,27.70459778921948
1810.718954248366,10.357643537142943+0.8086874347457319i,4.394472373753226E-7-6.950542164517316E-8i,29.39046558864652
1815.8823529411764,12.685152860298407+1.253231871389972i,2.3652456904761938E-7-1.0803034285583834E-7i,32.643451972215985
1821.0457516339868,13.98225995538239+0.6155870619194271i,1.2352106240829876E-7-5.2321733451296654E-8i,35.88915612893379
1826.2091503267973,14.563871860406811-0.03872084114840958i,7.288654596093626E-8+4.771700816137445E-9i,38.25140625338446
1831.3725490196077,14.829102561818887-0.5389189436036589i,4.981539486139342E-8+4.840197186199718E-8i,38.60836135898688
1836.5359477124182,14.955661332797412-0.9092857942004726i,3.881956040910074E-8+8.070216408138797E-8i,37.832603008765744
1841.6993464052287,15.017358886344532-1.1883527001112626i,3.346884388857602E-8+1.0503790567803388E-7i,36.98180675967187
1846.862745098039,15.046606375178797-1.4043605440465694i,3.0940739818190183E-8+1.2387392755209466E-7i,36.350187636871446
1852.0261437908496,15.05868795344244-1.5760493551114199i,2.990474965037214E-8+1.3884518251721536E-7i,35.890048528191215
1857.18954248366,15.061295578993843-1.7157837582573583i,2.9691559289687287E-8+1.5103018213981882E-7i,35.54279014987829
1862.3529411764705,15.058520780020881-1.8318725241278808i,2.994530897030461E-8+1.6115356184128097E-7i,35.2712133165321
1867.5163398692807,15.052643598243943-1.9300380913357509i,3.0467795787547024E-8+1.6971434356966715E-7i,35.05238839188765
1872.6797385620912,15.044985217002662-2.014322920099746i,3.1144238558924816E-8+1.7706502034843608E-7i,34.87170489560656
1877.8431372549016,15.036336496797741-2.087652873963922i,3.190597704116743E-8+1.8346070496853216E-7i,34.71947733438406
1883.006535947712,15.027183362602663-2.1521939919936366i,3.271085939005633E-8+1.8909024998224912E-7i,34.58904625731639
1888.1699346405226,15.017830072046106-2.2095833602939248i,3.353251911129866E-8+1.9409638368237592E-7i,34.47568358423731
1893.333333333333,15.00846897192721-2.2610817968941297i,3.4354309056946184E-8+1.9858902574158726E-7i,34.375937416406266
1898.4967320261435,14.999221181245645-2.3076769349817057i,3.5165764971948797E-8+2.0265427648481234E-7i,34.2872254949654
1903.660130718954,14.990160980120221-2.350154140025743i,3.596048630218135E-8+2.0636060080271587E-7i,34.20757466304124
1908.8235294117644,14.981330845125928-2.38914611135591i,3.673483030588052E-8+2.0976315317257645E-7i,34.13544914094167
1913.9869281045749,14.972751048310872-2.4251680791363426i,3.748707866625582E-8+2.129068465608187E-7i,34.069634587460826
1919.1503267973853,14.964426109534195-2.458643125809427i,3.821687745259714E-8+2.158285602109817E-7i,34.00915818007127
1924.3137254901958,14.95634946119426-2.4899207010411972i,3.892483225427784E-8+2.1855875396306346E-7i,33.953232443218106
1929.4771241830063,14.948507104902731-2.519290473814792i,3.961219073979064E-8+2.2112267603575697E-7i,33.90121493063074
1934.6405228758167,14.940880651267143-2.546993035865462i,4.0280578688870786E-8+2.2354129629548148E-7i,33.85257853842038
1939.8039215686272,14.933449876220724-2.5732285001618003i,4.0931777966970805E-8+2.2583205600260875E-7i,33.806888958284816
1944.9673202614376,14.926194783188485-2.598163664792227i,4.1567547440967374E-8+2.2800949246618787E-7i,33.76378697663939
1950.130718954248,14.919097116907782-2.6219381237928254i,4.2189491596275794E-8+2.300857718572132E-7i,33.72297417524008
1955.2941176470586,14.912141304177323-2.6446695084601415i,4.27989790286563E-8+2.3207114617626765E-7i,33.68420117243878
1960.457516339869,14.905314858761177-2.6664579351269286i,4.339710757259576E-8+2.3397434099951613E-7i,33.64725790680812
1965.6209150326795,14.898608343918752-2.687389700314445i,4.398470792173124E-8+2.3580287757711535E-7i,33.611965655460956
1970.78431372549,14.8920150143026-2.7075402714542536i,4.4562375132986055E-8+2.3756333349620517E-7i,33.57817055755796
1975.9477124183004,14.885530256883268-2.7269766407678153i,4.513051758949425E-8+2.392615478104143E-7i,33.545738437776656
1981.1111111111109,14.879150929438339-2.745759121873692i,4.568941483987695E-8+2.409027775817056E-7i,33.514550737006715
1986.2745098039213,14.872874670407292-2.7639426672179046i,4.623927788760554E-8+2.424918126488071E-7i,33.48450137862264
1991.4379084967318,14.866699237087783-2.781577774085454i,4.6780306969796785E-8+2.440330545342364E-7i,33.455494429369956
1996.6013071895422,14.860621923755755-2.79871103755251i,4.731274233413529E-8+2.455305645818992E-7i,33.42744244330418
2001.7647058823527,14.854639112891753-2.8153854087043406i,4.7836903383116713E-8+2.4698808641529995E-7i,33.40026539250482
2006.9281045751632,14.848746011387938-2.8316402288593445i,4.835321167005875E-8+2.4840904888800904E-7i,33.373890081533695
2012.0915032679736,14.84293660952509-2.8475111299964784i,4.8862194461478565E-8+2.4979655739352667E-7i,33.34824991758564
2017.254901960784,14.83720386956454-2.8630299062992655i,4.9364468279504635E-8+2.5115338268120413E-7i,33.32328488008382
2022.4183006535945,14.831540108633535-2.8782244590251254i,4.9860705513965E-8+2.52481956085083E-7i,33.29894152257315
2027.581699346405,14.82593750111106-2.8931188907501317i,5.0351590632079565E-8+2.5378437778771516E-7i,33.27517286109804
2032.7450980392155,14.820388604129938-2.9077337806472077i,5.083777439173533E-8+2.5506244086918235E-7i,33.25193805666489
2037.908496732026,14.814886814046414-2.9220866242600887i,5.131983408996976E-8+2.5631766969032616E-7i,33.229201868833066
2043.0718954248364,14.809426688339059-2.9361923848995763i,5.1798245554800374E-8+2.575513679933418E-7i,33.206933920054915
2048.235294117647,14.804004104139658-2.950064088495045i,5.2273369384131906E-8+2.5876467077480965E-7i,33.185107848121845
2053.3986928104573,14.798616257888519-2.963713398402729i,5.274545103342053E-8+2.5995859439528094E-7i,33.163700432616906
2058.5620915032678,14.793261531806273-2.9771511232839667i,5.3214632507677355E-8+2.6113408084043306E-7i,33.142690767798726
2063.725490196078,14.787939260904118-2.990387629740905i,5.368097271496956E-8+2.6229203366921195E-7i,33.122059532212326
2068.8888888888887,14.782649433591933-3.003433145207838i,5.4144473597856044E-8+2.634333443877372E-7i,33.101788385884184
2074.052287581699,14.777392355966928-3.0162979439510913i,5.460510941923774E-8+2.645589086284487E-7i,33.08185951454044
2079.2156862745096,14.7721683094187-3.028992412559623i,5.506285661859368E-8+2.656696318229179E-7i,33.06225533566003
2084.37908496732,14.766977234444248-3.041526995858177i,5.5517721370854796E-8+2.667664244524362E-7i,33.04295837751425
2089.5424836601305,14.76181847774334-3.0539120337666006i,5.59697616169816E-8+2.6785018779741434E-7i,33.02395133289003
2094.705882352941,14.756690639379828-3.066157514978035i,5.641910036190282E-8+2.6892179244580386E-7i,33.005217270314176
2099.8692810457514,14.751591547006399-3.078272790695059i,5.686592789062805E-8+2.699820533326049E-7i,32.986739959581996
2105.032679738562,14.746518363757161-3.090266303654391i,5.731049233251001E-8+2.710317061265002E-7i,32.96850424400476
2110.1960784313724,14.741467809923854-3.102145387405451i,5.7753080313020794E-8+2.720713897534033E-7i,32.950496379925774
2115.359477124183,14.736436454839854-3.1139161757918905i,5.8193991496399614E-8+2.731016385355012E-7i,32.93270427208221
2120.5228758169933,14.731421023156813-3.1255836371133974i,5.863351188674165E-8+2.741228852017987E-7i,32.91511756001671
2125.6862745098038,14.726418662715162-3.137151720413099i,5.907189048945214E-8+2.7513547367005235E-7i,32.89772754647772
2130.849673202614,14.721427136555782-3.148623581711178i,5.950932259485466E-8+2.7613967879080746E-7i,32.8805269908582
2136.0130718954247,14.716444922005914-3.1600018501807177i,5.994594116768571E-8+2.771357295636208E-7i,32.863509810197485
2141.176470588235,14.711471217695301-3.1712888971245015i,6.038181626395536E-8+2.7812383258808675E-7i,32.8466707349222
2146.3398692810456,14.706505870615377-3.182487079278127i,6.08169614160768E-8+2.7910419326769187E-7i,32.830004960600824
2151.503267973856,14.701549239861052-3.1935989371704823i,6.125134553360438E-8+2.800770330889426E-7i,32.813507827114336
2156.6666666666665,14.69660201438683-3.204627335659614i,6.16849088070428E-8+2.8104260185379766E-7i,32.79717454858647
2161.830065359477,14.691665002459857-3.2155755371745367i,6.211758107213702E-8+2.820011840422579E-7i,32.781000013051894
2166.9934640522874,14.686738912851682-3.226447200629545i,6.254930088635586E-8+2.8295309869354284E-7i,32.76497866898932
2172.156862745098,14.681824152042106-3.2372463035396093i,6.298003320110223E-8+2.8389869259335565E-7i,32.74910451258531
2177.3202614379084,14.676920665237962-3.2479769936360574i,6.34097832060607E-8+2.8483832731911407E-7i,32.73337118114226
2182.483660130719,14.672027847951219-3.2586433888242103i,6.383860401616826E-8+2.8577236178919943E-7i,32.71777214289316
2187.6470588235293,14.667144546297317-3.269249357039392i,6.426659662110652E-8+2.867011330693197E-7i,32.702300954453264
2192.8104575163397,14.662269148295414-3.2797983150696597i,6.469390190272707E-8+2.8762493884248824E-7i,32.68695154064873
2197.97385620915,14.657399749478792-3.2902930833907664i,6.512068617981451E-8+2.885440247707527E-7i,32.671718444696936
2203.1372549019607,14.652534360656611-3.300735821818892i,6.554712308665857E-8+2.894585789079258E-7i,32.65659700372545
2208.300653594771,14.6476711190892-3.311128052541645i,6.597337516375104E-8+2.9036873373092393E-7i,32.641583423037616
2213.4640522875816,14.642808468260851-3.3214707591165675i,6.639957819472117E-8+2.9127457479101237E-7i,32.626674745732664
2218.627450980392,14.637945282809328-3.331764538139689i,6.682583033082452E-8+2.9217615395133805E-7i,32.61186873388059
2223.7908496732025,14.633080928788884-3.3420097764298724i,6.725218685637961E-8+2.9307350484183536E-7i,32.59716368860257
2228.954248366013,14.628215260589984-3.3522068292535994i,6.767866047715027E-8+2.939666583979229E-7i,32.582558238539484
2234.1176470588234,14.623348562399716-3.362356180767507i,6.810522644218135E-8+2.9485565684251424E-7i,32.568051122519776
2239.281045751634,14.618481444695703-3.3724585731303183i,6.853183158284562E-8+2.957405649316698E-7i,32.55364098702904
2244.4444444444443,14.613614707140966-3.3825150940401496i,6.895840627669187E-8+2.966214775711748E-7i,32.53932621540167
2249.607843137255,14.608749180725402-3.392527214168049i,6.938487821522468E-8+2.974985230625111E-7i,32.525104804211416
2254.7712418300653,14.603885565152957-3.4024967680422327i,6.981118657983766E-8+2.9837186141760537E-7i,32.51097430153066
2259.9346405228757,14.599024281533982-3.4124258765359854i,7.023729487670131E-8+2.992416775838432E-7i,32.49693181866215
2265.098039215686,14.59416536290443-3.4223168173234684i,7.066320046756426E-8+3.0010817013633105E-7i,32.4829741191396
2270.2614379084966,14.589308402991218-3.4321718602291322i,7.108893901798886E-8+3.009715369160489E-7i,32.46909777608996
2275.424836601307,14.584452575177288-3.44199309405911i,7.151458282387343E-8+3.018319599333883E-7i,32.455299374188016
2280.5882352941176,14.579596720065645-3.451782275737176i,7.194023315929055E-8+3.0268959222407195E-7i,32.441575721057276
2285.751633986928,14.57473948534502-3.4615407288950752i,7.236600806966308E-8+3.0354454902329877E-7i,32.427924029790134
2290.9150326797385,14.569879491089305-3.4712693079283454i,7.279202795490881E-8+3.0439690465051727E-7i,32.41434204145225
2296.078431372549,14.565015490644887-3.4809684289852862i,7.321840154497122E-8+3.052466952302477E-7i,32.40082807114535
2301.2418300653594,14.560146502013794-3.490638156458367i,7.364521445417097E-8+3.060939262482331E-7i,32.38738097795899
2306.40522875817,14.55527189412484-3.5002783259359798i,7.407252167325728E-8+3.0693858328207115E-7i,32.37400007227675
2311.5686274509803,14.55039142242852-3.509888683059252i,7.450034448181374E-8+3.077806441124796E-7i,32.36068498055471
2316.732026143791,14.545505215810588-3.5194690203972017i,7.492867160518322E-8+3.086200906562473E-7i,32.34743548835336
2321.8954248366013,14.540613720919422-3.5290192985639246i,7.535746408279093E-8+3.094569195203966E-7i,32.33425137972442
2327.0588235294117,14.535717611658733-3.538539741084642i,7.57866631708444E-8+3.1029115026332634E-7i,32.321132288046776
2332.222222222222,14.530817672666792-3.548030894326289i,7.621620050921479E-8+3.11122830606579E-7i,32.30807757177391
2337.3856209150326,14.52591466770351-3.557493644907329i,7.66460095993472E-8+3.119520379375539E-7i,32.295086228311376
2342.549019607843,14.52100920732373-3.5669291892226473i,7.707603733881835E-8+3.1277887663656514E-7i,32.2821568586331
2347.7124183006536,14.516101633799694-3.5763389546704243i,7.750625404609265E-8+3.136034711946083E-7i,32.26928769186811
2352.875816993464,14.511191942605482-3.5857244800885986i,7.793666029255076E-8+3.144259557786627E-7i,32.25647667150963
2358.0392156862745,14.506279756452837-3.5950872722258596i,7.836728914933324E-8+3.152464617136841E-7i,32.24372159348917
2363.2026143790845,14.501364359182965-3.604428662304618i,7.879820321504651E-8+3.1606510497939913E-7i,32.23102027444278
2368.366013071895,14.49644478456268-3.6137496885483094i,7.922948685910647E-8+3.1688197597794097E-7i,32.21837072044022
2373.5294117647054,14.491519943214872-3.623051025374899i,7.966123514550331E-8+3.176971333748802E-7i,32.20577126597774
2378.692810457516,14.486588763694213-3.632332969333923i,8.00935415297991E-8+3.185106028897898E-7i,32.193220660583215
2383.8562091503263,14.481650323247907-3.641595479655771i,8.052648646213636E-8+3.193223808476829E-7i,32.180718093000266
2389.019607843137,14.476703949228028-3.650838261606059i,8.096012855442307E-8+3.201324414593589E-7i,32.16826315583381
2394.1830065359472,14.471749280437042-3.6600608760104114i,8.139449924424908E-8+3.209407463789771E-7i,32.1558557627793
2399.3464052287577,14.46678628553117-3.6692628582238216i,8.182960120450071E-8+3.217472550800059E-7i,32.143496034552086
2404.509803921568,14.461815240980993-3.678443832449174i,8.22654102788539E-8+3.225519348209521E-7i,32.13118416947564
2409.6732026143786,14.45683667377861-3.687603610428552i,8.270188048951717E-8+3.233547692439855E-7i,32.11892031263754
2414.836601307189,14.451851275325273-3.6967422656151303i,8.313895155506703E-8+3.2415576483235985E-7i,32.106704435803
2419.9999999999995,14.446859794311933-3.7058601749618187i,8.357655823616235E-8+3.24954954541189E-7i,32.09453623979285
2425.16339869281,14.441862919019078-3.7149580214491316i,8.401464059919507E-8+3.257523980034968E-7i,32.08241509129316
2430.3267973856205,14.43686116302967-3.7240367531944263i,8.445315397705602E-8+3.265481779507586E-7i,32.070340005161114
2435.490196078431,14.431854771373047-3.7330975004430065i,8.489207714309464E-8+3.273423929628256E-7i,32.05830967943325
2440.6535947712414,14.426843664245133-3.7421414596823492i,8.533141720452279E-8+3.281351473560468E-7i,32.046322582420615
2445.816993464052,14.421827430882468-3.7511697623853695i,8.577121012041361E-8+3.289265397367419E-7i,32.03437708078389
2450.9803921568623,14.416805376981857-3.76018335119913i,8.621151655143564E-8+3.297166522108158E-7i,32.02247158753045
2456.1437908496728,14.411776617677313-3.7691828860672567i,8.665241374063784E-8+3.305055422089184E-7i,32.01060470345704
2461.3071895424832,14.40674019841719-3.7781686962846885i,8.709398496695465E-8+3.312932383206799E-7i,31.998775327117862
2466.4705882352937,14.401695221445475-3.7871407840812745i,8.753630851636115E-8+3.3207974062271777E-7i,31.986982716436863
